ID,SMILES,Type,Value
50518561,"COc1ccc(CCCOC(=O)N(C2CN3CCC2CC3)c2ccccc2)cc1F |TLB:12:13:16.17:19.20,(22.53,-54.79,;21.23,-53.98,;19.87,-54.7,;19.81,-56.24,;18.45,-56.96,;17.15,-56.13,;15.79,-56.86,;14.49,-56.04,;13.12,-56.76,;11.82,-55.94,;10.46,-56.66,;10.4,-58.2,;9.15,-55.85,;7.79,-56.57,;7.44,-58,;5.96,-57.49,;5.95,-55.46,;6.55,-54.2,;6.58,-56.12,;4.88,-56.57,;4.47,-58.01,;9.21,-54.31,;10.57,-53.59,;10.63,-52.05,;9.32,-51.23,;7.96,-51.96,;7.91,-53.5,;17.2,-54.61,;18.55,-53.88,;18.6,-52.34,)|",Ki,430
50518562,"COc1ccc(CCOC(=O)N(C2CN3CCC2CC3)c2ccccc2)cc1 |TLB:11:12:15.16:18.19,(20.61,-35.07,;19.25,-35.79,;17.94,-34.97,;16.58,-35.7,;15.28,-34.88,;15.34,-33.34,;14.04,-32.52,;12.67,-33.24,;11.37,-32.43,;10.01,-33.15,;9.95,-34.69,;8.7,-32.33,;7.34,-33.05,;6.99,-34.48,;5.51,-33.98,;5.5,-31.95,;6.1,-30.69,;6.13,-32.6,;4.43,-33.06,;4.02,-34.49,;8.76,-30.79,;10.12,-30.07,;10.18,-28.54,;8.87,-27.72,;7.51,-28.45,;7.46,-29.98,;16.69,-32.62,;18,-33.43,)|",Ki,760
50518563,"O=C(OCCCc1ccccc1)N(C1CN2CCC1CC2)c1ccccc1 |TLB:12:13:16.17:19.20,(57.75,-22.94,;57.8,-21.4,;59.16,-20.68,;60.47,-21.5,;61.83,-20.77,;63.13,-21.59,;64.49,-20.87,;65.8,-21.7,;67.16,-20.98,;67.21,-19.44,;65.9,-18.62,;64.54,-19.34,;56.5,-20.58,;55.14,-21.3,;54.79,-22.73,;53.3,-22.23,;53.29,-20.2,;53.89,-18.94,;53.92,-20.85,;52.22,-21.31,;51.81,-22.74,;56.55,-19.04,;57.91,-18.33,;57.97,-16.79,;56.66,-15.97,;55.3,-16.7,;55.25,-18.23,)|",Ki,780
50518564,"COc1ccc(COC(=O)N(C2CN3CCC2CC3)c2ccccc2)cc1F |TLB:10:11:14.15:17.18,(75.72,-42.28,;74.41,-41.47,;73.05,-42.19,;72.99,-43.73,;71.63,-44.45,;70.33,-43.63,;68.97,-44.35,;67.66,-43.53,;66.3,-44.25,;66.25,-45.79,;65,-43.43,;63.64,-44.15,;63.29,-45.59,;61.8,-45.08,;61.79,-43.05,;62.39,-41.79,;62.42,-43.7,;60.72,-44.16,;60.31,-45.59,;65.05,-41.89,;66.42,-41.18,;66.47,-39.64,;65.17,-38.82,;63.8,-39.55,;63.75,-41.08,;70.38,-42.1,;71.73,-41.37,;71.79,-39.83,)|",Ki,70
50518565,"O=C(OCCc1ccccc1)N(C1CN2CCC1CC2)c1ccccc1 |TLB:11:12:15.16:18.19,(41.96,-22.79,;42.02,-21.25,;43.38,-20.53,;44.68,-21.35,;46.04,-20.63,;47.35,-21.45,;47.29,-22.99,;48.59,-23.8,;49.95,-23.08,;50,-21.53,;48.7,-20.72,;40.71,-20.44,;39.35,-21.16,;39,-22.59,;37.51,-22.08,;37.51,-20.05,;38.11,-18.79,;38.14,-20.71,;36.43,-21.16,;36.03,-22.6,;40.77,-18.9,;42.13,-18.18,;42.19,-16.64,;40.88,-15.82,;39.51,-16.55,;39.46,-18.09,)|",Ki,790
50518566,"COc1ccc(CCCOC(=O)N(C2CN3CCC2CC3)c2ccccc2)cc1 |TLB:12:13:16.17:19.20,(41.13,-29.36,;41.07,-30.9,;39.71,-31.62,;39.66,-33.17,;38.3,-33.89,;36.99,-33.06,;35.63,-33.78,;34.33,-32.96,;32.97,-33.69,;31.66,-32.87,;30.3,-33.59,;30.25,-35.13,;29,-32.77,;27.64,-33.49,;27.29,-34.92,;25.8,-34.42,;25.79,-32.39,;26.39,-31.13,;26.42,-33.04,;24.72,-33.5,;24.31,-34.93,;29.05,-31.23,;30.41,-30.52,;30.47,-28.98,;29.16,-28.16,;27.8,-28.89,;27.75,-30.42,;37.04,-31.53,;38.4,-30.81,)|",Ki,590
50518567,"O=C(OCc1ccc2OCOc2c1)N(C1CN2CCC1CC2)c1ccccc1 |TLB:13:14:17.18:20.21,(54.21,-33.97,;54.27,-32.43,;55.63,-31.71,;56.93,-32.53,;58.29,-31.81,;58.34,-30.28,;59.7,-29.55,;61.01,-30.37,;62.49,-29.95,;63.35,-31.22,;62.41,-32.43,;60.96,-31.91,;59.6,-32.63,;52.96,-31.61,;51.6,-32.34,;51.25,-33.77,;49.76,-33.26,;49.75,-31.23,;50.35,-29.97,;50.38,-31.89,;48.68,-32.34,;48.28,-33.78,;53.02,-30.07,;54.38,-29.36,;54.44,-27.82,;53.13,-27,;51.76,-27.73,;51.71,-29.27,)|",Ki,30
50518568,"Clc1ccc(CCOC(=O)N(C2CN3CCC2CC3)c2ccccc2)cc1Cl |TLB:10:11:14.15:17.18,(36.39,-47.74,;35.08,-46.92,;33.72,-47.64,;32.41,-46.83,;32.48,-45.29,;31.17,-44.47,;29.81,-45.19,;28.5,-44.37,;27.14,-45.09,;27.09,-46.63,;25.84,-44.28,;24.48,-45,;24.13,-46.43,;22.64,-45.92,;22.63,-43.89,;23.23,-42.63,;23.26,-44.55,;21.56,-45,;21.16,-46.44,;25.89,-42.74,;27.26,-42.02,;27.31,-40.48,;26.01,-39.66,;24.64,-40.39,;24.59,-41.93,;33.83,-44.56,;35.13,-45.37,;36.49,-44.65,)|",Ki,370
50518569,"Clc1ccc(CCCOC(=O)N(C2CN3CCC2CC3)c2ccccc2)cc1Cl |TLB:11:12:15.16:18.19,(58.17,-41.63,;56.81,-42.36,;56.76,-43.9,;55.4,-44.62,;54.09,-43.79,;52.73,-44.51,;51.43,-43.7,;50.07,-44.42,;48.76,-43.6,;47.4,-44.32,;47.35,-45.86,;46.1,-43.5,;44.74,-44.22,;44.39,-45.65,;42.9,-45.15,;42.89,-43.12,;43.49,-41.86,;43.52,-43.77,;41.82,-44.23,;41.42,-45.66,;46.15,-41.96,;47.52,-41.25,;47.57,-39.71,;46.27,-38.89,;44.9,-39.62,;44.85,-41.16,;54.14,-42.26,;55.5,-41.54,;55.55,-40,)|",Ki,170
50518570,"Cc1ccc(COC(=O)N(C2CN3CCC2CC3)c2ccccc2)cc1F |TLB:9:10:13.14:16.17,(39.78,-53.75,;38.42,-54.48,;38.36,-56.02,;37,-56.74,;35.7,-55.91,;34.34,-56.63,;33.03,-55.81,;31.67,-56.54,;31.62,-58.07,;30.37,-55.72,;29.01,-56.44,;28.66,-57.87,;27.17,-57.37,;27.16,-55.34,;27.76,-54.07,;27.79,-55.99,;26.09,-56.45,;25.68,-57.88,;30.42,-54.18,;31.78,-53.46,;31.84,-51.93,;30.53,-51.11,;29.17,-51.84,;29.12,-53.37,;35.75,-54.38,;37.1,-53.66,;37.15,-52.12,)|",Ki,40
50518571,"Cc1ccc(CCCOC(=O)N(C2CN3CCC2CC3)c2ccccc2)cc1F |TLB:11:12:15.16:18.19,(59.84,-52.87,;58.48,-53.59,;58.42,-55.13,;57.06,-55.85,;55.76,-55.03,;54.4,-55.75,;53.1,-54.93,;51.74,-55.65,;50.43,-54.83,;49.07,-55.55,;49.01,-57.09,;47.76,-54.74,;46.4,-55.46,;46.05,-56.89,;44.57,-56.38,;44.56,-54.35,;45.16,-53.09,;45.19,-55.01,;43.49,-55.47,;43.08,-56.9,;47.82,-53.2,;49.18,-52.48,;49.24,-50.94,;47.93,-50.13,;46.57,-50.85,;46.52,-52.39,;55.81,-53.5,;57.17,-52.77,;57.22,-51.23,)|",Ki,200
50518572,COc1ccc(CCN(C(=O)OC2CCN(C)CC2)c2ccccc2)cc1OC,Ki,770
50518573,"COc1ccc(CCN(C(=O)OC2C[C@H]3CC[C@H](C2)N3C)c2ccccc2)cc1OC |r,@:12,TLB:11:12:19:15.16|",Ki,1870
50518574,COc1ccc(CCN(C(=O)OC2CCN(C)CC2)c2ccccc2)cc1,Ki,280
50518575,"COc1ccc(CCN(C(=O)OC2C[C@H]3CC[C@H](C2)N3C)c2ccccc2)cc1 |r,@:12,TLB:11:12:19:15.16|",Ki,350
50518576,CN1CCC(CC1)OC(=O)N(CCc1ccc(F)cc1)c1ccccc1,Ki,70
50518577,CN1CCCC(C1)OC(=O)N(CCc1ccc(F)cc1)c1ccccc1,Ki,120
50518578,"COc1ccc(CCN(C(=O)OC2CN3CCC2CC3)c2ccccc2)cc1OC |TLB:11:12:15.16:18.19,(18.3,-9.26,;16.97,-10.03,;15.64,-9.27,;14.3,-10.04,;12.97,-9.27,;12.98,-7.73,;11.64,-6.96,;10.31,-7.73,;8.98,-6.96,;7.64,-7.73,;7.64,-9.27,;6.31,-6.96,;4.97,-7.73,;4.62,-9.16,;3.14,-8.65,;3.13,-6.62,;3.73,-5.36,;3.76,-7.28,;2.06,-7.74,;1.65,-9.17,;8.98,-5.42,;7.64,-4.65,;7.64,-3.1,;8.97,-2.33,;10.31,-3.1,;10.31,-4.65,;14.3,-6.96,;15.63,-7.72,;16.96,-6.94,;18.3,-7.71,)|",Ki,95
50518579,"COc1ccc(COC(=O)N(C2CN3CCC2CC3)c2ccccc2)cc1OC |TLB:10:11:14.15:17.18,(76.33,-4.82,;76.28,-6.36,;74.92,-7.08,;74.86,-8.62,;73.5,-9.34,;72.2,-8.52,;70.84,-9.24,;69.54,-8.42,;68.17,-9.14,;68.12,-10.68,;66.87,-8.32,;65.51,-9.05,;65.16,-10.48,;63.67,-9.97,;63.67,-7.94,;64.26,-6.68,;64.3,-8.6,;62.59,-9.05,;62.19,-10.49,;66.93,-6.79,;68.29,-6.07,;68.34,-4.53,;67.04,-3.71,;65.67,-4.44,;65.62,-5.98,;72.25,-6.99,;73.61,-6.26,;73.66,-4.73,;75.01,-4,)|",Ki,770
50518580,"COc1ccc(CCOC(=O)N(C2CN3CCC2CC3)c2ccccc2)cc1OC |TLB:11:12:15.16:18.19,(57.36,-10.91,;56,-11.63,;54.7,-10.82,;53.33,-11.54,;52.03,-10.72,;52.09,-9.18,;50.79,-8.36,;49.43,-9.08,;48.12,-8.27,;46.76,-8.99,;46.71,-10.53,;45.46,-8.17,;44.09,-8.89,;43.74,-10.32,;42.26,-9.82,;42.25,-7.79,;42.85,-6.53,;42.88,-8.44,;41.18,-8.9,;40.77,-10.33,;45.51,-6.63,;46.87,-5.91,;46.93,-4.38,;45.62,-3.56,;44.26,-4.29,;44.21,-5.82,;53.44,-8.46,;54.75,-9.27,;56.11,-8.54,;57.41,-9.35,)|",Ki,6980
50518581,"Clc1ccc(COC(=O)N(C2CN3CCC2CC3)c2ccccc2)cc1Cl |TLB:9:10:13.14:16.17,(17.52,-43.11,;16.16,-43.84,;16.11,-45.38,;14.75,-46.1,;13.44,-45.27,;12.08,-45.99,;10.78,-45.18,;9.41,-45.9,;9.36,-47.44,;8.11,-45.08,;6.75,-45.8,;6.4,-47.23,;4.91,-46.73,;4.9,-44.7,;5.5,-43.43,;5.53,-45.35,;3.83,-45.81,;3.42,-47.24,;8.16,-43.54,;9.53,-42.82,;9.58,-41.28,;8.28,-40.46,;6.91,-41.19,;6.86,-42.73,;13.49,-43.74,;14.85,-43.02,;14.9,-41.48,)|",Ki,60
50518582,"O=C(OCc1ccccc1)N(C1CN2CCC1CC2)c1ccccc1 |TLB:10:11:14.15:17.18,(26.99,-23.41,;27.05,-21.87,;28.41,-21.15,;29.72,-21.97,;31.08,-21.25,;32.38,-22.07,;33.74,-21.35,;33.8,-19.81,;32.48,-18.99,;31.13,-19.72,;25.74,-21.05,;24.38,-21.78,;24.03,-23.21,;22.55,-22.7,;22.54,-20.67,;23.14,-19.41,;23.17,-21.32,;21.46,-21.78,;21.06,-23.22,;25.8,-19.51,;27.16,-18.8,;27.22,-17.26,;25.91,-16.44,;24.55,-17.17,;24.5,-18.71,)|",Ki,190
50518583,"COc1ccc(COC(=O)N(C2CN3CCC2CC3)c2ccccc2)cc1 |TLB:10:11:14.15:17.18,(82.94,-16.29,;82.89,-17.83,;81.53,-18.55,;81.47,-20.09,;80.11,-20.81,;78.81,-19.99,;77.45,-20.71,;76.14,-19.89,;74.78,-20.61,;74.73,-22.15,;73.47,-19.79,;72.11,-20.51,;71.76,-21.95,;70.28,-21.44,;70.27,-19.41,;70.87,-18.15,;70.9,-20.06,;69.19,-20.52,;68.79,-21.95,;73.53,-18.25,;74.89,-17.54,;74.95,-16,;73.64,-15.18,;72.28,-15.91,;72.23,-17.44,;78.86,-18.46,;80.21,-17.73,)|",Ki,710
50518584,COc1ccc(CCN(C(=O)OC2CCCN(C)C2)c2ccccc2)cc1OC,Ki,4300
50523438,FC(F)(F)c1cc(Oc2nccc3occc23)ccc1-c1cccc2nccn12,Ki,9000
50523439,FC(F)(F)c1cc(Oc2nccc3ccsc23)ccc1-c1cccc2nccn12,Ki,6600
50523440,"Cc1ncc2nccn2c1-c1ccc(Oc2nccc3occc23)cc1C(F)(F)F |(17.28,-55.18,;17.28,-53.64,;18.61,-52.87,;18.61,-51.33,;17.26,-50.56,;16.94,-49.07,;15.41,-48.91,;14.79,-50.31,;15.93,-51.33,;15.95,-52.87,;14.62,-53.65,;14.63,-55.19,;13.29,-55.96,;11.96,-55.19,;10.63,-55.96,;10.64,-57.5,;11.97,-58.26,;11.98,-59.81,;10.64,-60.59,;9.31,-59.81,;7.83,-60.29,;6.93,-59.04,;7.84,-57.79,;9.31,-58.27,;11.95,-53.66,;13.28,-52.88,;13.27,-51.34,;11.93,-50.58,;14.38,-50.56,;13.26,-49.79,)|",Ki,8500
50525109,CN(CCCCCCCCN(C)CCCCCCN(CC(=O)N1c2ccccc2C(=O)Nc2cccnc12)CC(=O)N1c2ccccc2C(=O)Nc2cccnc12)CCCCCCNCC(=O)N1c2ncccc2NC(=O)c2cccnc12,Ki,1.6
50525110,CN1CCC(=CC1)c1nsnc1OCCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1 |c:4|,Ki,1.4
50525111,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,23
50525112,OC(=O)C(F)(F)F.CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,155
50525113,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.N[C@@H](CCCNC(N)=N)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,107
50525114,CCCC(C)(C)C(=O)N(CC)CCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1,Ki,316
50525115,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.C[C@H](NC(=O)[C@H](CCCCN)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1 |r|,Ki,2.3
50525116,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,32
50525117,OC(=O)C(F)(F)F.C[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,302
50525118,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1 |r|,Ki,3
50525119,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.C[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1 |r|,Ki,3.2
50525120,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.C[C@H](NC(=O)[C@H](CCCCN)NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,59
50525121,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,42
50525122,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1 |r|,Ki,2.3
50525123,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1 |r|,Ki,2.4
50525124,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1 |r|,Ki,1.4
50525125,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](CCCCN)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1 |r|,Ki,2.3
50525126,OC(=O)C(F)(F)F.CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,537
50525127,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,20
50525128,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,98
50525129,OC(=O)C(F)(F)F.CCC(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1,Ki,85
50525130,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1 |r|,Ki,1.2
50525131,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](CCCCN)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,178
50525132,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1 |r|,Ki,2.1
50525133,OC(=O)C(F)(F)F.C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,93
50525134,OC(=O)C(F)(F)F.CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,1047
50525135,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,87
50525136,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.C[C@H](NC(=O)[C@H](CCCCN)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,115
50525137,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,95
50525138,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1 |r|,Ki,0.870964
50525139,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.C[C@H](NC(=O)[C@H](CCCCN)NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1 |r|,Ki,1.3
50525141,CCCC(C)(C)C(=O)N(CC)CCCC1CCN(CC(=O)N2c3ccc(Cl)cc3C(=O)Nc3cccnc23)CC1,Ki,1072
50525142,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc23)CC1 |r|,Ki,30
50525143,CCC(=O)NCc1cc(cc(c1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1)C(=O)NCCN1CCC(CC1)N1CCC(CC1)n1c2ccccc2[nH]c1=O,Ki,2.8
50525144,Nc1ccccc1C(=O)N1CCC(CC1)N1CCC(Cc2ccc(cc2)S(=O)(=O)c2cccc(Cl)c2)CC1,Ki,324
50538190,Fc1cc(cc(F)c1F)-c1ccccc1NC(=O)OCC1CCNCC1,Ki,3.5
50538191,Clc1ccc(cc1)-c1ccccc1NC(=O)OCC1CCNCC1,Ki,34
50538192,O=C(Nc1ccccc1-c1ccccc1)OCC1CCNCC1,Ki,1.8
50538193,"O=C(Nc1ccccc1-c1ccccc1)O[C@H]1CN2CCC1CC2 |r,wU:16.17,(15.76,-8.02,;15.77,-9.56,;14.44,-10.33,;14.44,-11.87,;15.78,-12.63,;15.78,-14.18,;14.44,-14.96,;13.11,-14.18,;13.11,-12.64,;11.78,-11.87,;11.78,-10.33,;10.45,-9.56,;9.12,-10.33,;9.12,-11.88,;10.46,-12.64,;17.1,-10.32,;18.44,-9.55,;18.42,-8.01,;19.76,-7.24,;21.1,-8.01,;21.1,-9.55,;19.77,-10.32,;19.1,-8.91,;20.52,-8.56,)|",Ki,0.56
50538194,"[O-]C(=O)C(F)(F)F.[H][C@]12CC[N@+](C)(CC1)C[C@@H]2OC(=O)Nc1ccc(F)cc1-c1ccccc1 |r,wU:16.17,11.10,8.6,(18.05,-12.72,;16.72,-11.95,;16.72,-10.41,;15.39,-12.72,;14.05,-11.95,;15.39,-14.26,;14.05,-13.48,;16.2,-10.02,;16.2,-8.48,;17.56,-7.82,;17.56,-6.28,;16.22,-5.51,;16.22,-3.97,;15.81,-6.99,;16.72,-7.28,;14.88,-6.28,;14.89,-7.81,;13.56,-8.59,;12.22,-7.82,;12.22,-6.28,;10.89,-8.59,;10.89,-10.13,;12.23,-10.9,;12.23,-12.45,;10.9,-13.22,;10.9,-14.76,;9.56,-12.45,;9.56,-10.91,;8.23,-10.14,;8.24,-8.59,;6.9,-7.82,;5.57,-8.59,;5.57,-10.14,;6.91,-10.91,)|",Ki,0.75
50538195,"[O-]C(=O)C(F)(F)F.[H][C@]12CC[N@+](C)(CC1)C[C@@H]2NC(=O)Nc1ccc(F)cc1-c1ccccc1 |r,wU:16.17,wD:11.10,8.6,(40.44,-54.05,;39.12,-53.3,;39.12,-51.78,;37.81,-54.05,;36.5,-53.3,;37.81,-55.57,;36.49,-54.81,;35.53,-52.89,;35.53,-51.35,;36.01,-50.16,;35.01,-49.76,;35.52,-48.27,;35.51,-46.76,;36.86,-49.04,;36.86,-50.58,;34.19,-49.04,;34.19,-50.57,;32.86,-51.35,;31.52,-50.58,;31.52,-49.04,;30.19,-51.35,;30.19,-52.89,;31.53,-53.66,;31.54,-55.21,;30.2,-55.98,;30.19,-57.49,;28.86,-55.21,;28.87,-53.67,;27.53,-52.9,;27.53,-51.35,;26.2,-50.58,;24.87,-51.35,;24.87,-52.9,;26.21,-53.67,)|",Ki,45
50538196,"Fc1ccc(NC(=O)N[C@H]2CN3CCC2CC3)c(c1)-c1ccccc1 |r,wU:9.8,(14.44,-16.14,;14.44,-14.6,;15.78,-13.83,;15.77,-12.28,;14.44,-11.52,;14.43,-9.98,;15.77,-9.2,;15.76,-7.66,;17.1,-9.97,;18.43,-9.2,;18.42,-7.66,;19.76,-6.89,;21.1,-7.66,;21.09,-9.2,;19.77,-9.97,;19.1,-8.56,;20.52,-8.21,;13.11,-12.29,;13.11,-13.83,;11.78,-11.52,;11.78,-9.98,;10.45,-9.21,;9.12,-9.98,;9.12,-11.53,;10.45,-12.29,)|",Ki,5.3
50538197,"[H][C@]12O[C@@]1([H])[C@]1([H])C[C@H](C[C@@]2([H])N1C)OC(=O)Nc1ccc(F)cc1-c1ccccc1 |r,TLB:14:8:12:3.1,2:3:12:8.7.9,2:1:12:8.7.9|",Ki,1.1
50538198,"[H][C@]12CC[C@]([H])(C[C@H](C1)OC(=O)Nc1ccc(F)cc1-c1ccccc1)N2C |r,TLB:9:7:26:3.2|",Ki,0.93
